"common_name","state","observation_count","observations_per_min_avg","presence_count","Month_Year","AvgMonthlyTemp_F","Month","Year","Season"
"Red-winged Blackbird","Massachusetts",24415,0.257921286119829,2212,2016-07-01,73.2790967741935,7,2016,3
"Red-winged Blackbird","Massachusetts",11453,0.216907676199807,997,2016-08-01,73.1702217741935,8,2016,3
"Red-winged Blackbird","Massachusetts",14917,0.316990774124881,550,2016-09-01,65.2137021276596,9,2016,4
"Red-winged Blackbird","Massachusetts",52601,0.672313139182691,978,2016-10-01,52.7074061882818,10,2016,4
"Red-winged Blackbird","Massachusetts",6119,0.195358081190772,404,2016-11-01,43.0043673469388,11,2016,4
"Red-winged Blackbird","Massachusetts",4421,0.31044259732244,261,2016-12-01,32.2358709677419,12,2016,1
"Red-winged Blackbird","Massachusetts",6054,0.502267774045315,319,2017-01-01,32.1726530612245,1,2017,1
"Red-winged Blackbird","Massachusetts",20126,0.548607133255741,1161,2017-02-01,33.4551139817629,2,2017,1
"Red-winged Blackbird","Massachusetts",40641,0.470032630244675,2864,2017-03-01,31.8796050032916,3,2017,2
"Red-winged Blackbird","Massachusetts",62036,0.254842437773124,6139,2017-04-01,50.3892,4,2017,2
"Red-winged Blackbird","Massachusetts",60385,0.169950329112738,7803,2017-05-01,55.3712976539589,5,2017,2
"Red-winged Blackbird","Massachusetts",26840,0.179658032272497,3206,2017-06-01,66.382625,6,2017,3
"Red-winged Blackbird","Massachusetts",22771,0.164933554758592,2419,2017-07-01,70.4561290322581,7,2017,3
"Red-winged Blackbird","Massachusetts",14699,0.169098320165567,1238,2017-08-01,68.8856732117812,8,2017,3
"Red-winged Blackbird","Massachusetts",9324,0.226492876701864,535,2017-09-01,65.5350909090909,9,2017,4
"Red-winged Blackbird","Massachusetts",21096,0.254261152585043,1110,2017-10-01,58.1539876458476,10,2017,4
"Red-winged Blackbird","Massachusetts",11522,0.397960118835733,534,2017-11-01,41.486488372093,11,2017,4
"Red-winged Blackbird","Massachusetts",5456,0.471987462821485,266,2017-12-01,27.6883225806452,12,2017,1
"Red-winged Blackbird","Massachusetts",4723,0.609215567955185,290,2018-01-01,25.2414928732183,1,2018,1
"Red-winged Blackbird","Massachusetts",22424,0.567877014112342,1349,2018-02-01,34.8994387755102,2,2018,1
"Red-winged Blackbird","Massachusetts",49827,0.482738471994406,3639,2018-03-01,35.2672619984264,3,2018,2
"Red-winged Blackbird","Massachusetts",67600,0.372596766108175,6355,2018-04-01,43.0898,4,2018,2
"Red-winged Blackbird","Massachusetts",71269,0.176670930089584,9462,2018-05-01,60.7721413864104,5,2018,2
"Red-winged Blackbird","Massachusetts",30950,0.174832794828637,4058,2018-06-01,65.0836808510638,6,2018,3
"Red-winged Blackbird","Massachusetts",25220,0.195002546561397,2847,2018-07-01,73.7805350118017,7,2018,3
"Red-winged Blackbird","Massachusetts",16736,0.228353113510747,1378,2018-08-01,74.1587920384351,8,2018,3
"Red-winged Blackbird","Massachusetts",17276,0.26253888003223,759,2018-09-01,65.6549574468085,9,2018,4
"Red-winged Blackbird","Massachusetts",29637,0.488663529040223,1078,2018-10-01,50.7586306780777,10,2018,4
"Red-winged Blackbird","Massachusetts",12382,0.449501575862551,645,2018-11-01,39.0326382978723,11,2018,4
"Red-winged Blackbird","Massachusetts",4083,0.263464871705175,369,2018-12-01,32.830754975978,12,2018,1
"Red-winged Blackbird","Massachusetts",4961,0.405528941754781,390,2019-01-01,26.7242827728209,1,2019,1
"Red-winged Blackbird","Massachusetts",5997,0.333187942433955,658,2019-02-01,29.0019714285714,2,2019,1
"Red-winged Blackbird","Massachusetts",70165,0.546008807227611,4841,2019-03-01,34.2024982841455,3,2019,2
"Red-winged Blackbird","Massachusetts",81434,0.370189779140712,8056,2019-04-01,48.1608043478261,4,2019,2
"Red-winged Blackbird","Massachusetts",89531,0.252218259633912,11732,2019-05-01,55.1479242636746,5,2019,2
"Red-winged Blackbird","Massachusetts",37045,0.287720213696476,5022,2019-06-01,65.7737446808511,6,2019,3
"Red-winged Blackbird","Massachusetts",27737,0.261347982107715,3307,2019-07-01,74.5113674614306,7,2019,3
"Red-winged Blackbird","Massachusetts",15977,0.252743053526752,1863,2019-08-01,70.6013508064516,8,2019,3
"Red-winged Blackbird","Massachusetts",10927,0.241404090474922,660,2019-09-01,62.6773333333333,9,2019,4
"Red-winged Blackbird","Massachusetts",27537,0.326052451223362,1267,2019-10-01,52.8190322580645,10,2019,4
"Red-winged Blackbird","Massachusetts",15667,0.341435620351675,813,2019-11-01,38.2762307692308,11,2019,4
"Red-winged Blackbird","Massachusetts",3782,0.394676757311158,325,2019-12-01,31.5374633431085,12,2019,1
"Red-winged Blackbird","Massachusetts",4949,0.440625586634189,339,2020-01-01,32.6918914956012,1,2020,1
"Red-winged Blackbird","Massachusetts",22350,0.650995355804125,1701,2020-02-01,33.0168085106383,2,2020,1
"Red-winged Blackbird","Massachusetts",89873,0.366538172706454,7439,2020-03-01,40.3343582704187,3,2020,2
"Red-winged Blackbird","Massachusetts",95200,0.256798632489401,10481,2020-04-01,43.2592553191489,4,2020,2
"Red-winged Blackbird","Massachusetts",138090,0.165559726949579,18005,2020-05-01,56.1468548387097,5,2020,2
"Red-winged Blackbird","Massachusetts",51620,0.152409979825777,7398,2020-06-01,67.8884130434783,6,2020,3
"Red-winged Blackbird","Massachusetts",40951,0.192085100353281,5110,2020-07-01,74.7236816269285,7,2020,3
"Red-winged Blackbird","Massachusetts",16495,0.152481247044043,2286,2020-08-01,72.380637829912,8,2020,3
"Red-winged Blackbird","Massachusetts",30244,0.338613346418382,1114,2020-09-01,63.3872558139535,9,2020,4
"Red-winged Blackbird","Massachusetts",61262,1.80055136341054,2375,2020-10-01,52.9130571847507,10,2020,4
"Red-winged Blackbird","Massachusetts",25255,0.335359363816722,1531,2020-11-01,45.4484782608696,11,2020,4
"Red-winged Blackbird","Massachusetts",7615,0.254791662041981,701,2020-12-01,34.1724159231297,12,2020,1
"Wood Duck","Massachusetts",65,0.151494708994709,21,2010-01-01,26.949706744868,1,2010,1
"Wood Duck","Massachusetts",61,0.0759843304843305,20,2010-02-01,30.4433571428571,2,2010,1
"Wood Duck","Massachusetts",1116,0.126020170168953,194,2010-03-01,41.6835483870968,3,2010,2
"Wood Duck","Massachusetts",1410,0.0823029383545943,328,2010-04-01,50.6130465116279,4,2010,2
"Wood Duck","Massachusetts",1510,0.0547071968099693,368,2010-05-01,60.3645161290323,5,2010,2
"Wood Duck","Massachusetts",608,0.0750954198812808,109,2010-06-01,68.2840232558139,6,2010,3
"Wood Duck","Massachusetts",809,0.094665766461998,122,2010-07-01,74.8229593267882,7,2010,3
"Wood Duck","Massachusetts",1232,0.202193203809053,143,2010-08-01,70.9345014662757,8,2010,3
"Wood Duck","Massachusetts",2084,0.263668569598216,204,2010-09-01,65.4812954545455,9,2010,4
"Wood Duck","Massachusetts",3213,0.256434917546021,213,2010-10-01,52.3573502304147,10,2010,4
"Wood Duck","Massachusetts",1186,0.448136796264916,60,2010-11-01,41.801,11,2010,4
"Wood Duck","Massachusetts",233,0.157813739615231,33,2010-12-01,29.3723281907433,12,2010,1
"Wood Duck","Massachusetts",172,0.24840994110893,38,2011-01-01,23.2474709677419,1,2011,1
"Wood Duck","Massachusetts",109,0.14046592688715,25,2011-02-01,26.1843285714286,2,2011,1
"Wood Duck","Massachusetts",1641,0.201202419674087,257,2011-03-01,35.7862129032258,3,2011,2
"Wood Duck","Massachusetts",2128,0.0758946570008701,519,2011-04-01,47.83712,4,2011,2
"Wood Duck","Massachusetts",1622,0.063347765486393,507,2011-05-01,58.2953739002933,5,2011,2
"Wood Duck","Massachusetts",1001,0.0621400765364452,177,2011-06-01,65.2610638297872,6,2011,3
"Wood Duck","Massachusetts",686,0.0909467371226019,117,2011-07-01,73.1758339052848,7,2011,3
"Wood Duck","Massachusetts",903,0.142406510712079,147,2011-08-01,70.5884621155289,8,2011,3
"Wood Duck","Massachusetts",1539,0.147394214733016,200,2011-09-01,65.4393125,9,2011,4
"Wood Duck","Massachusetts",1431,0.136696840712464,226,2011-10-01,53.4617073170732,10,2011,4
"Wood Duck","Massachusetts",205,0.0952056187209183,56,2011-11-01,46.186625,11,2011,4
"Wood Duck","Massachusetts",23,0.0223918318149087,13,2011-12-01,36.8297483870968,12,2011,1
"Wood Duck","Massachusetts",9,0.0419738389182834,9,2012-01-01,31.0844173798552,1,2012,1
"Wood Duck","Massachusetts",87,0.0640303928723469,30,2012-02-01,33.8845024630542,2,2012,1
"Wood Duck","Massachusetts",2599,0.119668426005092,377,2012-03-01,43.9299725463281,3,2012,2
"Wood Duck","Massachusetts",3597,0.0886588228895912,750,2012-04-01,49.2713529411765,4,2012,2
"Wood Duck","Massachusetts",2580,0.0581069785936302,603,2012-05-01,60.0282978723404,5,2012,2
"Wood Duck","Massachusetts",1006,0.0857425165331452,175,2012-06-01,65.1372352941176,6,2012,3
"Wood Duck","Massachusetts",1818,0.154243556130902,248,2012-07-01,73.5691129032258,7,2012,3
"Wood Duck","Massachusetts",1857,0.213867004647766,220,2012-08-01,72.4226227208976,8,2012,3
"Wood Duck","Massachusetts",2696,0.147329042097594,343,2012-09-01,62.67746,9,2012,4
"Wood Duck","Massachusetts",4076,0.160945588685096,384,2012-10-01,53.9055040322581,10,2012,4
"Wood Duck","Massachusetts",311,0.070443198156929,85,2012-11-01,39.8664565217391,11,2012,4
"Wood Duck","Massachusetts",45,0.100729341984935,22,2012-12-01,35.5828225806452,12,2012,1
"Wood Duck","Massachusetts",25,0.092887847446671,16,2013-01-01,28.2578629032258,1,2013,1
"Wood Duck","Massachusetts",64,0.0648141729358919,38,2013-02-01,28.8065372670808,2,2013,1
"Wood Duck","Massachusetts",2896,0.136951677875091,575,2013-03-01,35.5456925996205,3,2013,2
"Wood Duck","Massachusetts",3823,0.087969810148887,1008,2013-04-01,46.720875,4,2013,2
"Wood Duck","Massachusetts",3291,0.0674107188581495,754,2013-05-01,57.7919618169849,5,2013,2
"Wood Duck","Massachusetts",923,0.0585511886326611,222,2013-06-01,67.19252,6,2013,3
"Wood Duck","Massachusetts",2535,0.191615671536652,211,2013-07-01,75.39818959842,7,2013,3
"Wood Duck","Massachusetts",2588,0.173186073924356,330,2013-08-01,68.5961092824226,8,2013,3
"Wood Duck","Massachusetts",3121,0.16097610337775,386,2013-09-01,61.5058125,9,2013,4
"Wood Duck","Massachusetts",3557,0.249598761896857,408,2013-10-01,52.281935483871,10,2013,4
"Wood Duck","Massachusetts",1807,0.282850867356177,195,2013-11-01,39.5431875,11,2013,4
"Wood Duck","Massachusetts",297,0.222578260794624,45,2013-12-01,30.8358064516129,12,2013,1
"Wood Duck","Massachusetts",264,0.33674580908563,49,2014-01-01,24.0958133150309,1,2014,1
"Wood Duck","Massachusetts",202,0.110910348039429,71,2014-02-01,25.4107798833819,2,2014,1
"Wood Duck","Massachusetts",4650,0.271863836064515,538,2014-03-01,29.8226387096774,3,2014,2
"Wood Duck","Massachusetts",5763,0.116192185005797,1197,2014-04-01,46.07066,4,2014,2
"Wood Duck","Massachusetts",3581,0.0657262236137112,1072,2014-05-01,57.243664516129,5,2014,2
"Wood Duck","Massachusetts",1868,0.137180984892184,315,2014-06-01,66.053,6,2014,3
"Wood Duck","Massachusetts",2083,0.214765706310508,264,2014-07-01,71.5809746053535,7,2014,3
"Wood Duck","Massachusetts",4043,0.262263303140869,398,2014-08-01,67.6474838709677,8,2014,3
"Wood Duck","Massachusetts",6372,0.256630776654845,508,2014-09-01,62.8805,9,2014,4
"Wood Duck","Massachusetts",5254,0.300177499310707,512,2014-10-01,53.6208274894811,10,2014,4
"Wood Duck","Massachusetts",1485,0.389450340675718,220,2014-11-01,39.5596808510638,11,2014,4
"Wood Duck","Massachusetts",141,0.107249223166215,43,2014-12-01,35.8349798387097,12,2014,1
"Wood Duck","Massachusetts",183,0.101107208925171,78,2015-01-01,22.8381935483871,1,2015,1
"Wood Duck","Massachusetts",22,0.0554591836734694,14,2015-02-01,15.4471590909091,2,2015,1
"Wood Duck","Massachusetts",2455,0.258940998138708,416,2015-03-01,29.8585685483871,3,2015,2
"Wood Duck","Massachusetts",8012,0.160601928870972,1463,2015-04-01,45.8515744680851,4,2015,2
"Wood Duck","Massachusetts",3550,0.051838673887608,1114,2015-05-01,61.4775403225806,5,2015,2
"Wood Duck","Massachusetts",1467,0.0953990805843855,267,2015-06-01,63.7288125,6,2015,3
"Wood Duck","Massachusetts",1829,0.150055061491003,269,2015-07-01,71.4760151802656,7,2015,3
"Wood Duck","Massachusetts",3519,0.235806956570233,414,2015-08-01,72.097587657784,8,2015,3
"Wood Duck","Massachusetts",4894,0.216797260109819,509,2015-09-01,66.5470816326531,9,2015,4
"Wood Duck","Massachusetts",5626,0.328619075546296,589,2015-10-01,50.7000921658986,10,2015,4
"Wood Duck","Massachusetts",1781,0.168630465234643,280,2015-11-01,45.2705319148936,11,2015,4
"Wood Duck","Massachusetts",384,0.156400669370571,80,2015-12-01,42.769608785175,12,2015,1
"Wood Duck","Massachusetts",828,0.26787038514061,129,2016-01-01,29.4114962251201,1,2016,1
"Wood Duck","Massachusetts",614,0.13963751043548,149,2016-02-01,31.698,2,2016,1
"Wood Duck","Massachusetts",4560,0.14476073899052,984,2016-03-01,41.0713452299245,3,2016,2
"Wood Duck","Massachusetts",5678,0.0892895938600346,1524,2016-04-01,45.3402,4,2016,2
"Wood Duck","Massachusetts",4882,0.0661062490838547,1247,2016-05-01,57.2537405628003,5,2016,2
"Wood Duck","Massachusetts",2805,0.144050267344811,446,2016-06-01,66.450125,6,2016,3
"Wood Duck","Massachusetts",3830,0.197270546730014,478,2016-07-01,73.2790967741935,7,2016,3
"Wood Duck","Massachusetts",6494,0.239339395748656,657,2016-08-01,73.1702217741935,8,2016,3
"Wood Duck","Massachusetts",7710,0.2658207667446,668,2016-09-01,65.2137021276596,9,2016,4
"Wood Duck","Massachusetts",5714,0.282286709987359,649,2016-10-01,52.7074061882818,10,2016,4
"Wood Duck","Massachusetts",1628,0.234464372456814,223,2016-11-01,43.0043673469388,11,2016,4
"Wood Duck","Massachusetts",632,0.453174373438243,77,2016-12-01,32.2358709677419,12,2016,1
"Wood Duck","Massachusetts",443,0.194902711177295,115,2017-01-01,32.1726530612245,1,2017,1
"Wood Duck","Massachusetts",610,0.172367855689481,153,2017-02-01,33.4551139817629,2,2017,1
"Wood Duck","Massachusetts",4992,0.292183667908638,710,2017-03-01,31.8796050032916,3,2017,2
"Wood Duck","Massachusetts",5315,0.0823388917519057,1494,2017-04-01,50.3892,4,2017,2
"Wood Duck","Massachusetts",3015,0.0528264027520913,1082,2017-05-01,55.3712976539589,5,2017,2
"Wood Duck","Massachusetts",1496,0.0802017502788644,339,2017-06-01,66.382625,6,2017,3
"Wood Duck","Massachusetts",2559,0.133361872935169,393,2017-07-01,70.4561290322581,7,2017,3
"Wood Duck","Massachusetts",4588,0.191347173727585,526,2017-08-01,68.8856732117812,8,2017,3
"Wood Duck","Massachusetts",4536,0.17471076124309,545,2017-09-01,65.5350909090909,9,2017,4
"Wood Duck","Massachusetts",5095,0.277637516339536,570,2017-10-01,58.1539876458476,10,2017,4
"Wood Duck","Massachusetts",1153,0.160520835511119,202,2017-11-01,41.486488372093,11,2017,4
"Wood Duck","Massachusetts",304,0.209677350547846,79,2017-12-01,27.6883225806452,12,2017,1
"Wood Duck","Massachusetts",267,0.175604900142075,76,2018-01-01,25.2414928732183,1,2018,1
"Wood Duck","Massachusetts",814,0.188573440918347,225,2018-02-01,34.8994387755102,2,2018,1
"Wood Duck","Massachusetts",4868,0.270668981294236,840,2018-03-01,35.2672619984264,3,2018,2
"Wood Duck","Massachusetts",7696,0.118159366742712,1893,2018-04-01,43.0898,4,2018,2
"Wood Duck","Massachusetts",3814,0.0530447216474972,1354,2018-05-01,60.7721413864104,5,2018,2
"Wood Duck","Massachusetts",2926,0.111984349784988,503,2018-06-01,65.0836808510638,6,2018,3
"Wood Duck","Massachusetts",3402,0.180133827807449,507,2018-07-01,73.7805350118017,7,2018,3
"Wood Duck","Massachusetts",4301,0.185295111670377,543,2018-08-01,74.1587920384351,8,2018,3
"Wood Duck","Massachusetts",5199,0.224670252166163,722,2018-09-01,65.6549574468085,9,2018,4
"Wood Duck","Massachusetts",5455,0.200384469698155,715,2018-10-01,50.7586306780777,10,2018,4
"Wood Duck","Massachusetts",1284,0.160712882542581,261,2018-11-01,39.0326382978723,11,2018,4
"Wood Duck","Massachusetts",250,0.106393231541576,77,2018-12-01,32.830754975978,12,2018,1
"Wood Duck","Massachusetts",297,0.174329984920697,89,2019-01-01,26.7242827728209,1,2019,1
"Wood Duck","Massachusetts",297,0.15006445545705,83,2019-02-01,29.0019714285714,2,2019,1
"Wood Duck","Massachusetts",10190,0.263245899952749,1352,2019-03-01,34.2024982841455,3,2019,2
"Wood Duck","Massachusetts",8553,0.131598116416708,2063,2019-04-01,48.1608043478261,4,2019,2
"Wood Duck","Massachusetts",5758,0.0637522731554497,1910,2019-05-01,55.1479242636746,5,2019,2
"Wood Duck","Massachusetts",2395,0.0901578479543622,509,2019-06-01,65.7737446808511,6,2019,3
"Wood Duck","Massachusetts",4171,0.193962342629095,499,2019-07-01,74.5113674614306,7,2019,3
"Wood Duck","Massachusetts",7114,0.233038372624407,699,2019-08-01,70.6013508064516,8,2019,3
"Wood Duck","Massachusetts",9583,0.274238998865595,806,2019-09-01,62.6773333333333,9,2019,4
"Wood Duck","Massachusetts",7678,0.307408629049949,788,2019-10-01,52.8190322580645,10,2019,4
"Wood Duck","Massachusetts",2054,0.237780465503506,339,2019-11-01,38.2762307692308,11,2019,4
"Wood Duck","Massachusetts",405,0.197896260260391,87,2019-12-01,31.5374633431085,12,2019,1
"Wood Duck","Massachusetts",409,0.266544748561363,71,2020-01-01,32.6918914956012,1,2020,1
"Wood Duck","Massachusetts",342,0.108601616523903,110,2020-02-01,33.0168085106383,2,2020,1
"Wood Duck","Massachusetts",8327,0.147905530289354,1817,2020-03-01,40.3343582704187,3,2020,2
"Wood Duck","Massachusetts",9354,0.0801695634525183,2801,2020-04-01,43.2592553191489,4,2020,2
"Wood Duck","Massachusetts",9272,0.0546620922007712,2849,2020-05-01,56.1468548387097,5,2020,2
"Wood Duck","Massachusetts",4561,0.111370706839158,909,2020-06-01,67.8884130434783,6,2020,3
"Wood Duck","Massachusetts",6717,0.172208744113644,858,2020-07-01,74.7236816269285,7,2020,3
"Wood Duck","Massachusetts",10609,0.204472783807644,1177,2020-08-01,72.380637829912,8,2020,3
"Wood Duck","Massachusetts",15684,0.207823823197752,1650,2020-09-01,63.3872558139535,9,2020,4
"Wood Duck","Massachusetts",14345,0.306561514057734,1542,2020-10-01,52.9130571847507,10,2020,4
"Wood Duck","Massachusetts",2328,0.129772361004934,498,2020-11-01,45.4484782608696,11,2020,4
"Wood Duck","Massachusetts",199,0.0882469618039503,90,2020-12-01,34.1724159231297,12,2020,1
